N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.01203552261263189,0.024979362128349104,0.00014485380455917356,0.005798939292960521
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.008926338260381191,0.013678692484668211,7.967951473874512e-05,0.005825082684478364
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.01225941497250375,0.025482292549180108,0.0001502932554680491,0.005897948749233898
800,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.005399178363354849,0.004987940095548945,2.9151126999319148e-05,0.005844321792343205
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.00534699299901035,0.004875542692826135,2.85903341314657e-05,0.0058640311310438255
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0044184455859523205,0.0033269510544923693,1.9522661396021546e-05,0.00586803384728494
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.005041636188205922,0.0043536574271390415,2.5418095454227533e-05,0.005838331536096711
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0053153769121057105,0.004835906513476759,2.8253231717746436e-05,0.0058423858358324365
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.00952218005479608,0.015618854035971201,9.067191299595629e-05,0.005805285892750722
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.002718772568437623,0.0012707516573982629,7.391724278888909e-06,0.005816812620982707
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.005525075863735121,0.005229650034692874,3.052646330002839e-05,0.005837190461602493
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0072284751586449095,0.008951077623069006,5.225085311914655e-05,0.0058373812985918
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.005264921612135797,0.004732002065627158,2.771939958193459e-05,0.005857858723960803
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0053088294343460905,0.004821788698283801,2.8183669962979433e-05,0.005845065332914885
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.004415276020221953,0.0033556742148313527,1.9494662334747005e-05,0.00580946214879407
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0037363240704226526,0.0023804851707780956,1.3960117559219699e-05,0.00586440013598431
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003685515071161967,0.0023230007288206193,1.3583021339761997e-05,0.005847187722002161
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.004747196996838267,0.0038428702540519812,2.2535879326790256e-05,0.005864335207005253
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.007249202814890687,0.00901916317226682,5.255094145141906e-05,0.005826587283952113
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003309307624242664,0.0018745175234351156,1.0951516951870626e-05,0.0058423123896978076
