N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.05334134095775479,0.000540427379432296,0.0028452986551714492,5.2649047096029005
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.04991999038368872,0.00047311906607058876,0.0024920054399075737,5.267184560124596
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.05114414440999085,0.0004967669078870113,0.0026157235074299985,5.265494673459489
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.05641672288061149,0.0006043231492554556,0.003182846620587712,5.266795793788597
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.03981678815369244,0.0003011724874696497,0.0015853766188760224,5.264015422510288
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.052840715345471405,0.0005303294500945091,0.002792141198221137,5.264918246051684
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.04838963162232954,0.00044500494096829946,0.0023415564485447546,5.26186617939498
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.04701621055933784,0.0004197640452289587,0.002210524055359991,5.266110998511722
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.06089187302497281,0.0007048375305358462,0.0037078202004894112,5.260531739379109
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.056750923854027045,0.0006115715260853349,0.0032206673582855757,5.266215349987016
