rep,setting,assumption,hypothesis,method,lag,source_t,pvalue,reject,stat,statistic
28,power,lagged,H0l,RC,1,,0.0033222591362126247,1,8.056629827119483,likelihood
28,power,lagged,H0l,TWFE,1,,0.8193310871042174,0,-0.12632332302767102,likelihood
28,power,lagged,H0l,RC,2,,0.009966777408637873,1,5.869040061925056,likelihood
28,power,lagged,H0l,TWFE,2,,0.842208142544009,0,-0.16404347013691778,likelihood
28,power,lagged,H0l,RC,3,,0.0033222591362126247,1,41.54805860999758,likelihood
28,power,lagged,H0l,TWFE,3,,0.6610189163201305,0,-0.4581527486897179,likelihood
28,power,lagged,H0l,RC,4,,0.521594684385382,0,-33093.223325685634,likelihood
28,power,lagged,H0l,TWFE,4,,0.5196047296790867,0,-0.9413953291773509,likelihood
29,power,lagged,H0l,RC,0,,0.0664451827242525,1,7.588509979168021,likelihood
29,power,lagged,H0l,TWFE,0,,0.04256864246279948,1,-0.5197449335360305,likelihood
29,power,lagged,H0l,RC,1,,0.25249169435215946,0,3.662233303709512,likelihood
29,power,lagged,H0l,TWFE,1,,0.278461951288591,0,-0.588438492222872,likelihood
29,power,lagged,H0l,RC,2,,0.006644518272425249,1,11.203897657272224,likelihood
29,power,lagged,H0l,TWFE,2,,0.22550871580193946,0,-0.9673117631813438,likelihood
29,power,lagged,H0l,RC,3,,0.0033222591362126247,1,37.24608731912437,likelihood
29,power,lagged,H0l,TWFE,3,,0.16143618632403867,0,-1.4610434065292743,likelihood
29,power,lagged,H0l,RC,4,,0.0033222591362126247,1,64.43431624769215,likelihood
29,power,lagged,H0l,TWFE,4,,0.09297810070330728,1,-2.25246412954457,likelihood
30,power,lagged,H0l,RC,0,,0.0033222591362126247,1,6.930689357368155,likelihood
30,power,lagged,H0l,TWFE,0,,0.04581939543514752,1,-0.587977992355958,likelihood
30,power,lagged,H0l,RC,1,,0.0033222591362126247,1,13.346025678764873,likelihood
30,power,lagged,H0l,TWFE,1,,0.07601431095873667,1,-1.0241234953190066,likelihood
30,power,lagged,H0l,RC,2,,0.0033222591362126247,1,10.87367979944954,likelihood
30,power,lagged,H0l,TWFE,2,,0.3053495373483631,0,-0.9271211155767469,likelihood
30,power,lagged,H0l,RC,3,,0.0033222591362126247,1,21.374060045025832,likelihood
30,power,lagged,H0l,TWFE,3,,0.21135206888006317,0,-1.4895944058064998,likelihood
30,power,lagged,H0l,RC,4,,0.10299003322259136,0,-26.027776397119233,likelihood
30,power,lagged,H0l,TWFE,4,,0.690720035592322,0,-0.7977403418265476,likelihood
31,power,lagged,H0l,RC,0,,0.0033222591362126247,1,6.898207100279302,likelihood
