rep,setting,assumption,method,lag,source_t,tau_rmse,tau_bias,mean_tau_hat,mean_tau_true,mean_abs_tau_hat,mean_abs_tau_true,tau_hat_sd,tau_true_sd,sign_alignment,cosine_alignment,n_time_comparisons,treated_count_min,control_count_min,eligible_count_min,treated_count_mean,control_count_mean,eligible_count_mean
67,power,lagged,RC,4,,2.750465069967128,1.8670380983671648,-0.3329619016328354,-2.2,1.5368974586703434,2.2083328,1.716915121035551,1.3856378082601528,0.596,0.24780332696972662,1,50,50,100,50.0,50.0,100.0
68,power,lagged,RC,0,,0.7393634840069886,0.5834695094719703,-0.016530490528029795,-0.6,0.36459073963683447,0.6,0.40350116250282175,0.2309396347100255,0.512,0.0573140884167286,5,50,50,150,90.0,250.0,340.0
68,power,lagged,RC,1,,1.3469941892442248,0.9313091139521491,-0.06869088604785091,-1.0,0.817729260007934,1.0,0.8768790627223224,0.5196141780975573,0.532,0.11563578333352871,4,50,50,150,87.5,200.0,287.5
68,power,lagged,RC,2,,1.9518457538956226,1.2771219556835531,-0.12287804431644692,-1.4,1.2540413316705143,1.4,1.3132313746799464,0.8082887214850891,0.532,0.12740367502017363,3,50,50,150,83.33333333333333,150.0,233.33333333333334
68,power,lagged,RC,3,,2.4110632855095133,1.6537973477362873,-0.14620265226371293,-1.8,1.36380313854462,1.8026311999999998,1.478009972781612,1.096963264872621,0.534,0.13351361885319019,2,50,50,150,75.0,100.0,175.0
68,power,lagged,RC,4,,3.083146240800949,2.0014502117534305,-0.19854978824656916,-2.2,1.9220547078699655,2.2083328,2.0414428395798994,1.3856378082601528,0.534,0.13699314729302578,1,50,50,100,50.0,50.0,100.0
69,power,lagged,RC,0,,0.6429347088446404,0.5674372183160736,-0.03256278168392636,-0.6,0.18596478784200138,0.6,0.2175557084703234,0.2309396347100255,0.57,0.17096798251518108,5,50,50,150,90.0,250.0,340.0
69,power,lagged,RC,1,,1.3425724681214917,0.8220028176167847,-0.17799718238321524,-1.0,0.8020477224693918,1.0,0.96233039618036,0.5196141780975573,0.57,0.19279455153374514,4,50,50,150,87.5,200.0,287.5
69,power,lagged,RC,2,,1.865229467577455,1.2261442069197102,-0.17385579308028992,-1.4,1.2103304299976525,1.4,1.2480467980692267,0.8082887214850891,0.57,0.17724079396650028,3,50,50,150,83.33333333333333,150.0,233.33333333333334
69,power,lagged,RC,3,,14.905183009478447,2.3723930583009487,0.5723930583009483,-1.8,3.0692835821166455,1.8026311999999998,14.742547157286102,1.096963264872621,0.58,-0.0008170805744006753,2,50,50,150,75.0,100.0,175.0
69,power,lagged,RC,4,,4.339077596376558,2.0960470869618,-0.10395291303820044,-2.2,1.8126246145081748,2.2083328,3.676330798787023,1.3856378082601528,0.592,0.07626909406334186,1,50,50,100,50.0,50.0,100.0
70,power,lagged,RC,0,,0.6750849706217126,0.5654672925324365,-0.03453270746756342,-0.6,0.2881054207883564,0.6,0.29983674676652355,0.2309396347100255,0.568,0.12545714051721993,5,50,50,150,90.0,250.0,340.0
70,power,lagged,RC,1,,1.2091967726207142,0.9005762501749123,-0.09942374982508774,-1.0,0.5531910533848539,1.0,0.6468187991638137,0.5196141780975573,0.59,0.16007144781205337,4,50,50,150,87.5,200.0,287.5
70,power,lagged,RC,2,,2.031218218464807,1.1736221273148166,-0.22637787268518347,-1.4,1.3982644565797986,1.4,1.4909964535567835,0.8082887214850891,0.568,0.15623868802068736,3,50,50,150,83.33333333333333,150.0,233.33333333333334
70,power,lagged,RC,3,,2.372817702819683,1.6073235923279308,-0.19267640767206928,-1.8,1.3787634362431072,1.8026311999999998,1.4298715814059753,1.096963264872621,0.562,0.1470953987572688,2,50,50,150,75.0,100.0,175.0
70,power,lagged,RC,4,,2.9087735864494295,1.9297095745910353,-0.27029042540896503,-2.2,1.6568713894620881,2.2083328,1.7621693022868783,1.3856378082601528,0.558,0.15935876297387583,1,50,50,100,50.0,50.0,100.0
71,power,lagged,RC,0,,0.6447783677528006,0.5487168208186868,-0.05128317918131316,-0.6,0.2247897537680908,0.6,0.2935086004052723,0.2309396347100255,0.586,0.2254437263701746,5,50,50,150,90.0,250.0,340.0
71,power,lagged,RC,1,,1.3761049310072913,0.7686051920374799,-0.23139480796252007,-1.0,0.9984239469858512,1.0,1.0858313227525405,0.5196141780975573,0.578,0.24333981447095843,4,50,50,150,87.5,200.0,287.5
71,power,lagged,RC,2,,1.6710222731930389,1.176683332367883,-0.22331666763211694,-1.4,0.9145500297187074,1.4,1.0290936839658062,0.8082887214850891,0.602,0.2731310729391051,3,50,50,150,83.33333333333333,150.0,233.33333333333334
71,power,lagged,RC,3,,2.2857393259642724,1.5090537103202788,-0.2909462896797214,-1.8,1.3452202613127697,1.8026311999999998,1.503827912910558,1.096963264872621,0.588,0.2423354662752357,2,50,50,150,75.0,100.0,175.0
71,power,lagged,RC,4,,109.78299935137971,9.311391227000097,7.111391227000097,-2.2,40.232779728869104,2.2083328,109.53189430788318,1.3856378082601528,0.588,0.003961004258882802,1,50,50,100,50.0,50.0,100.0
72,power,lagged,RC,0,,0.623744113129475,0.5423094351547593,-0.05769056484524072,-0.6,0.2099932544584637,0.6,0.24251726229926887,0.2309396347100255,0.602,0.269609228794454,5,50,50,150,90.0,250.0,340.0
72,power,lagged,RC,1,,1.3266893034786003,0.766805897931087,-0.233194102068913,-1.0,0.9430720441833393,1.0,1.0260568141578192,0.5196141780975573,0.606,0.2601912655413722,4,50,50,150,87.5,200.0,287.5
72,power,lagged,RC,2,,1.715677783712292,1.1372816784482647,-0.26271832155173513,-1.4,1.003759987215454,1.4,1.1339413413508799,0.8082887214850891,0.606,0.27226564151262395,3,50,50,150,83.33333333333333,150.0,233.33333333333334
72,power,lagged,RC,3,,2.2226438149604326,1.4433499896580164,-0.3566500103419836,-1.8,1.3500878001301617,1.8026311999999998,1.467415408439399,1.096963264872621,0.604,0.28016860756650014,2,50,50,150,75.0,100.0,175.0
72,power,lagged,RC,4,,2.9007545232871297,1.7450007183120133,-0.4549992816879867,-2.2,2.0346326510406723,2.2083328,2.035694516900257,1.3856378082601528,0.608,0.24861645548653738,1,50,50,100,50.0,50.0,100.0
73,power,lagged,RC,0,,0.6579017204699324,0.5042256508418526,-0.09577434915814746,-0.6,0.3482214657909427,0.6,0.37995138465782247,0.2309396347100255,0.61,0.26603011373046614,5,50,50,150,90.0,250.0,340.0
73,power,lagged,RC,1,,1.2039476527315909,0.8041583854361486,-0.1958416145638515,-1.0,0.722716551523854,1.0,0.8133176176644474,0.5196141780975573,0.61,0.27597094423107005,4,50,50,150,87.5,200.0,287.5
73,power,lagged,RC,2,,1.8402423578917648,1.0881391360737642,-0.31186086392623585,-1.4,1.3012619870917048,1.4,1.3488761502865363,0.8082887214850891,0.61,0.25547772476165687,3,50,50,150,83.33333333333333,150.0,233.33333333333334
73,power,lagged,RC,3,,9.363608441330223,1.6165625108860018,-0.18343748911399818,-1.8,2.3329659599185635,1.8026311999999998,9.183759896210628,1.096963264872621,0.608,0.029470903368235393,2,50,50,150,75.0,100.0,175.0
73,power,lagged,RC,4,,3.4341695109743027,1.7824102738791034,-0.4175897261208969,-2.2,1.9312398356464597,2.2083328,2.7268814770821264,1.3856378082601528,0.612,0.1796250593083928,1,50,50,100,50.0,50.0,100.0
74,power,lagged,RC,0,,0.6936771634002322,0.5530168655495183,-0.046983134450481676,-0.6,0.29527077794138773,0.6,0.36703803697440157,0.2309396347100255,0.556,0.14516621016499784,5,50,50,150,90.0,250.0,340.0
74,power,lagged,RC,1,,1.324733569911971,0.923863401150032,-0.07613659884996815,-1.0,0.7753883227890653,1.0,0.843441130779046,0.5196141780975573,0.544,0.12168685006186297,4,50,50,150,87.5,200.0,287.5
74,power,lagged,RC,2,,1.938721079415824,1.2455194965417609,-0.15448050345823924,-1.4,1.1347312074232063,1.4,1.344558132189792,0.8082887214850891,0.544,0.15686201438529854,3,50,50,150,83.33333333333333,150.0,233.33333333333334
74,power,lagged,RC,3,,4.151272130677588,1.5654354886645383,-0.2345645113354617,-1.8,1.590842686626736,1.8026311999999998,3.702007878076042,1.096963264872621,0.542,0.06203656448020062,2,50,50,150,75.0,100.0,175.0
74,power,lagged,RC,4,,2.981276895463905,1.9648977679161699,-0.23510223208383046,-2.2,1.550159715433547,2.2083328,1.8966640859440236,1.3856378082601528,0.558,0.15340795056799147,1,50,50,100,50.0,50.0,100.0
75,power,lagged,RC,0,,0.7078844355893379,0.5221970014973651,-0.07780299850263489,-0.6,0.3586046496406717,0.6,0.43935298635842895,0.2309396347100255,0.568,0.19402746055567013,5,50,50,150,90.0,250.0,340.0
75,power,lagged,RC,1,,1.2879460212728586,0.8421450908353328,-0.1578549091646671,-1.0,0.7453745473955312,1.0,0.8958780345697561,0.5196141780975573,0.584,0.2139721917720939,4,50,50,150,87.5,200.0,287.5
75,power,lagged,RC,2,,1.7758422458935794,1.2047399952331312,-0.19526000476686886,-1.4,1.0123205301983271,1.4,1.1249911179432457,0.8082887214850891,0.584,0.20680323658584207,3,50,50,150,83.33333333333333,150.0,233.33333333333334
75,power,lagged,RC,3,,2.409551876823098,1.5152346153106184,-0.2847653846893817,-1.8,1.4930857668820277,1.8026311999999998,1.6440698603919226,1.096963264872621,0.574,0.2020723311797225,2,50,50,150,75.0,100.0,175.0
75,power,lagged,RC,4,,75.40663508417646,5.388154801861021,3.1881548018610206,-2.2,27.476782094055554,2.2083328,75.30727037812485,1.3856378082601528,0.578,0.004971778242958616,1,50,50,100,50.0,50.0,100.0
76,power,lagged,RC,0,,0.6505391414851099,0.5337285457036617,-0.06627145429633831,-0.6,0.2909163588647415,0.6,0.3125909022941412,0.2309396347100255,0.598,0.2244921864483793,5,50,50,150,90.0,250.0,340.0
76,power,lagged,RC,1,,1.2154838171045297,0.8365764774180962,-0.1634235225819039,-1.0,0.7647054316697607,1.0,0.7882899041575512,0.5196141780975573,0.598,0.24288110681567304,4,50,50,150,87.5,200.0,287.5
76,power,lagged,RC,2,,1.7427654475217287,1.1598738894156815,-0.2401261105843183,-1.4,1.0189785462141283,1.4,1.158194988482064,0.8082887214850891,0.598,0.2549968954556868,3,50,50,150,83.33333333333333,150.0,233.33333333333334
76,power,lagged,RC,3,,2.2405213019149754,1.4994951405699015,-0.3005048594300987,-1.8,1.342276769553042,1.8026311999999998,1.39546437098852,1.096963264872621,0.592,0.24277778836447397,2,50,50,150,75.0,100.0,175.0
76,power,lagged,RC,4,,2.63853158700071,1.8905108880413464,-0.30948911195865403,-2.2,1.2614505549432433,2.2083328,1.4348570818285447,1.3856378082601528,0.592,0.2558341497880031,1,50,50,100,50.0,50.0,100.0
77,power,lagged,RC,0,,0.6547304697629196,0.580353460940734,-0.01964653905926584,-0.6,0.17384101639310073,0.6,0.20641410994765735,0.2309396347100255,0.528,0.10372382943563473,5,50,50,150,90.0,250.0,340.0
77,power,lagged,RC,1,,1.2379571541704075,0.9304549637208254,-0.0695450362791746,-1.0,0.5799644592219563,1.0,0.6816534486384362,0.5196141780975573,0.536,0.13400446443981462,4,50,50,150,87.5,200.0,287.5
77,power,lagged,RC,2,,1.8594970630762102,1.258948485059209,-0.14105151494079082,-1.4,1.0725626246139683,1.4,1.1702780236745083,0.8082887214850891,0.542,0.14301655730899496,3,50,50,150,83.33333333333333,150.0,233.33333333333334
77,power,lagged,RC,3,,13.726714087886851,1.5466105335837346,-0.2533894664162653,-1.8,3.2620711383143925,1.8026311999999998,13.594609746952198,1.096963264872621,0.54,0.015670400996829446,2,50,50,150,75.0,100.0,175.0
77,power,lagged,RC,4,,4.122149831213409,2.0008438432182385,-0.19915615678176185,-2.2,1.7801009682369813,2.2083328,3.369839514707444,1.3856378082601528,0.536,0.06627391368356143,1,50,50,100,50.0,50.0,100.0
78,power,lagged,RC,0,,0.657001456974287,0.5483668481110912,-0.05163315188890886,-0.6,0.2610560607671265,0.6,0.3189757496008529,0.2309396347100255,0.546,0.20721306962412891,5,50,50,150,90.0,250.0,340.0
78,power,lagged,RC,1,,1.3896373854815725,0.8876833586605313,-0.11231664133946875,-1.0,0.9039311954904244,1.0,1.009209020822197,0.5196141780975573,0.556,0.1616757550727499,4,50,50,150,87.5,200.0,287.5
78,power,lagged,RC,2,,1.8065590320977458,1.2449532886458388,-0.15504671135416112,-1.4,1.0110987011782797,1.4,1.1704395757770418,0.8082887214850891,0.556,0.1948099373609063,3,50,50,150,83.33333333333333,150.0,233.33333333333334
78,power,lagged,RC,3,,2.410510324827135,1.5627750193799588,-0.23722498062004133,-1.8,1.4509721394606072,1.8026311999999998,1.6499685034361007,1.096963264872621,0.566,0.20084435808152248,2,50,50,150,75.0,100.0,175.0
78,power,lagged,RC,4,,78.9843438434928,0.6366447328604001,-1.563355267139601,-2.2,30.54541171858717,2.2083328,78.95227050294362,1.3856378082601528,0.558,0.01007840728575808,1,50,50,100,50.0,50.0,100.0
79,power,lagged,RC,0,,0.6452840801794166,0.5556536207528394,-0.0443463792471606,-0.6,0.2220857936975505,0.6,0.2631768948455465,0.2309396347100255,0.57,0.19864943997243495,5,50,50,150,90.0,250.0,340.0
79,power,lagged,RC,1,,1.3935049533599715,0.8492240548769049,-0.1507759451230951,-1.0,0.8123001176467868,1.0,1.0346860393701556,0.5196141780975573,0.558,0.17883168968049795,4,50,50,150,87.5,200.0,287.5
79,power,lagged,RC,2,,1.7531211207367547,1.2274117863323273,-0.1725882136676728,-1.4,0.9071403649927049,1.4,1.0522155309244987,0.8082887214850891,0.564,0.19633152352577488,3,50,50,150,83.33333333333333,150.0,233.33333333333334
79,power,lagged,RC,3,,25.845785945608093,2.0545423594819723,0.2545423594819725,-1.8,9.865791851885215,1.8026311999999998,25.77165899353468,1.096963264872621,0.56,0.006275637759400946,2,50,50,150,75.0,100.0,175.0
79,power,lagged,RC,4,,6.4620422936118995,2.0615207188357334,-0.1384792811642662,-2.2,3.599408119171289,2.2083328,6.049415162588991,1.3856378082601528,0.56,0.05137748392725125,1,50,50,100,50.0,50.0,100.0
80,power,lagged,RC,0,,0.7162830232807873,0.555537467141103,-0.04446253285889686,-0.6,0.3890142532795403,0.6,0.40462526339104476,0.2309396347100255,0.556,0.12604012461786634,5,50,50,150,90.0,250.0,340.0
80,power,lagged,RC,1,,1.1819157169503924,0.9179189152071132,-0.08208108479288688,-1.0,0.5347117915084981,1.0,0.5971847738602762,0.5196141780975573,0.556,0.17402777600194905,4,50,50,150,87.5,200.0,287.5
80,power,lagged,RC,2,,1.8365562058618732,1.2406118214905222,-0.15938817850947756,-1.4,1.1237172253184942,1.4,1.1683436978048507,0.8082887214850891,0.556,0.1654649096342397,3,50,50,150,83.33333333333333,150.0,233.33333333333334
80,power,lagged,RC,3,,2.3822618844415886,1.6034542026492846,-0.1965457973507155,-1.8,1.3957418915053441,1.8026311999999998,1.4953839754370795,1.096963264872621,0.558,0.16402558390427957,2,50,50,150,75.0,100.0,175.0
80,power,lagged,RC,4,,2.7572710929451896,1.9895280832705768,-0.21047191672942328,-2.2,1.215208788709936,2.2083328,1.4787321848296484,1.3856378082601528,0.57,0.1787579924156887,1,50,50,100,50.0,50.0,100.0
81,power,lagged,RC,0,,0.6918242223492815,0.5637937350830603,-0.03620626491693964,-0.6,0.31212903386447727,0.6,0.34062765537052725,0.2309396347100255,0.56,0.11817480875154787,5,50,50,150,90.0,250.0,340.0
81,power,lagged,RC,1,,1.3513048145683826,0.8424030892273136,-0.15759691077268634,-1.0,0.7876601899125681,1.0,1.0004892058227366,0.5196141780975573,0.556,0.20579610144104044,4,50,50,150,87.5,200.0,287.5
81,power,lagged,RC,2,,2.0046549388859685,1.2027441764144626,-0.19725582358553723,-1.4,1.4598002418141482,1.4,1.4761330599371771,0.8082887214850891,0.56,0.1687576987029045,3,50,50,150,83.33333333333333,150.0,233.33333333333334
81,power,lagged,RC,3,,2.402123077081795,1.5860033132898608,-0.21399668671013924,-1.8,1.4591959164749164,1.8026311999999998,1.5638198866624686,1.096963264872621,0.55,0.17499478862283863,2,50,50,150,75.0,100.0,175.0
81,power,lagged,RC,4,,2.8605670296383936,1.9242523762776627,-0.2757476237223376,-2.2,1.5467530633775814,2.2083328,1.794149912365709,1.3856378082601528,0.546,0.1983404261572598,1,50,50,100,50.0,50.0,100.0
82,power,lagged,RC,0,,0.6532869490183358,0.5491413120606334,-0.05085868793936647,-0.6,0.26484521817311985,0.6,0.28712675983732056,0.2309396347100255,0.574,0.19090418044468163,5,50,50,150,90.0,250.0,340.0
82,power,lagged,RC,1,,1.2775544555507665,0.8598567559098026,-0.1401432440901973,-1.0,0.706118922448029,1.0,0.8321267186503066,0.5196141780975573,0.574,0.18398600617184477,4,50,50,150,87.5,200.0,287.5
82,power,lagged,RC,2,,1.9639247984840809,1.2192380651899157,-0.1807619348100844,-1.4,1.1966622522361012,1.4,1.421854855554233,0.8082887214850891,0.574,0.17493770009573714,3,50,50,150,83.33333333333333,150.0,233.33333333333334
82,power,lagged,RC,3,,14.619690650154828,1.1887200314299353,-0.6112799685700646,-1.8,3.746378913316192,1.8026311999999998,14.514947549738338,1.096963264872621,0.572,0.028823301430741535,2,50,50,150,75.0,100.0,175.0
82,power,lagged,RC,4,,4.305306923511275,1.8085811759120924,-0.3914188240879078,-2.2,2.1685743708001324,2.2083328,3.70875558440758,1.3856378082601528,0.564,0.10995937706389682,1,50,50,100,50.0,50.0,100.0
83,power,lagged,RC,0,,0.6394898124800533,0.5463318914148022,-0.053668108585197875,-0.6,0.2599447223914933,0.6,0.27712136464156806,0.2309396347100255,0.582,0.23160961119650517,5,50,50,150,90.0,250.0,340.0
83,power,lagged,RC,1,,1.2539036060600715,0.8636536261680605,-0.13634637383193948,-1.0,0.7725710122953282,1.0,0.8223964737302529,0.5196141780975573,0.582,0.20898041928510933,4,50,50,150,87.5,200.0,287.5
83,power,lagged,RC,2,,1.7953929815463678,1.1366376721248577,-0.263362327875142,-1.4,1.1652180205031972,1.4,1.2992354094462113,0.8082887214850891,0.566,0.26767354600835436,3,50,50,150,83.33333333333333,150.0,233.33333333333334
83,power,lagged,RC,3,,2.212409797168071,1.5928469492918147,-0.20715305070818532,-1.8,1.1799544383514922,1.8026311999999998,1.257097541982073,1.096963264872621,0.58,0.2181595365875282,2,50,50,150,75.0,100.0,175.0
83,power,lagged,RC,4,,2.7941687359503056,1.8067930820885358,-0.3932069179114644,-2.2,1.7495442509430776,2.2083328,1.8554783279782487,1.3856378082601528,0.578,0.25855101036253564,1,50,50,100,50.0,50.0,100.0
84,power,lagged,RC,0,,0.6945754821508592,0.5551109413077497,-0.044889058692250246,-0.6,0.2968409921250611,0.6,0.3609541100082773,0.2309396347100255,0.55,0.13513211347859924,5,50,50,150,90.0,250.0,340.0
84,power,lagged,RC,1,,1.3186049660519668,0.9219626301451258,-0.07803736985487421,-1.0,0.7766023317427603,1.0,0.801647968373035,0.5196141780975573,0.55,0.09915876743956675,4,50,50,150,87.5,200.0,287.5
84,power,lagged,RC,2,,1.934341655326063,1.2750359204488468,-0.12496407955115305,-1.4,1.1546952386817524,1.4,1.2281826845849766,0.8082887214850891,0.55,0.09913827603934355,3,50,50,150,83.33333333333333,150.0,233.33333333333334
84,power,lagged,RC,3,,2.4335010419792673,1.6447765613989767,-0.15522343860102347,-1.8,1.3149442844385764,1.8026311999999998,1.4590539005213172,1.096963264872621,0.552,0.10901228288241235,2,50,50,150,75.0,100.0,175.0
84,power,lagged,RC,4,,3.031009725474423,1.9888093499841106,-0.2111906500158895,-2.2,1.752578907874315,2.2083328,1.861697235898201,1.3856378082601528,0.548,0.11120807325898692,1,50,50,100,50.0,50.0,100.0
85,power,lagged,RC,0,,0.6388951764356001,0.5627849510070069,-0.03721504899299312,-0.6,0.18907250874923887,0.6,0.24257689345557135,0.2309396347100255,0.554,0.2071704182014057,5,50,50,150,90.0,250.0,340.0
85,power,lagged,RC,1,,1.318125091500697,0.856110897301796,-0.14388910269820385,-1.0,0.9043218759046602,1.0,0.9304984137032812,0.5196141780975573,0.566,0.19747612477344836,4,50,50,150,87.5,200.0,287.5
85,power,lagged,RC,2,,1.848559365901957,1.2138285800137865,-0.1861714199862135,-1.4,1.1785762633796322,1.4,1.2642946249661877,0.8082887214850891,0.566,0.20070438512218827,3,50,50,150,83.33333333333333,150.0,233.33333333333334
85,power,lagged,RC,3,,2.2788356740048354,1.53512798239081,-0.26487201760919016,-1.8,1.3945806374294452,1.8026311999999998,1.485605567520781,1.096963264872621,0.568,0.24009038353651455,2,50,50,150,75.0,100.0,175.0
85,power,lagged,RC,4,,2.7661624202082744,1.9360641789741508,-0.26393582102584945,-2.2,1.5777394199173929,2.2083328,1.6531973163085434,1.3856378082601528,0.568,0.21952366854265234,1,50,50,100,50.0,50.0,100.0
86,power,lagged,RC,0,,0.6271808040128698,0.5413612303096351,-0.058638769690364856,-0.6,0.21854608398305528,0.6,0.2661131331430644,0.2309396347100255,0.57,0.2689407401447027,5,50,50,150,90.0,250.0,340.0
86,power,lagged,RC,1,,1.1408891537610557,0.8254018544456905,-0.17459814555430944,-1.0,0.5910066871183244,1.0,0.704504110764217,0.5196141780975573,0.586,0.30269511456790105,4,50,50,150,87.5,200.0,287.5
86,power,lagged,RC,2,,1.7135700533736842,1.1239883736928356,-0.27601162630716436,-1.4,0.9887135778105413,1.4,1.1892197373995774,0.8082887214850891,0.586,0.2957672436583909,3,50,50,150,83.33333333333333,150.0,233.33333333333334
86,power,lagged,RC,3,,2.7935774846307706,1.5296793373315545,-0.2703206626684455,-1.8,1.8104745260946407,1.8026311999999998,2.223773897405613,1.096963264872621,0.584,0.17550627122595813,2,50,50,150,75.0,100.0,175.0
86,power,lagged,RC,4,,3.0778312386096305,1.7868544173903833,-0.41314558260961676,-2.2,2.1640959027981097,2.2083328,2.3278608118915827,1.3856378082601528,0.588,0.23398113741725882,1,50,50,100,50.0,50.0,100.0
87,power,lagged,RC,0,,0.6659037265470492,0.5541868147295992,-0.045813185270400784,-0.6,0.2908614622645118,0.6,0.3020591833356822,0.2309396347100255,0.574,0.16099344179664102,5,50,50,150,90.0,250.0,340.0
87,power,lagged,RC,1,,1.257046465234268,0.8540089123545572,-0.1459910876454429,-1.0,0.7303678531342439,1.0,0.8169261389314347,0.5196141780975573,0.574,0.2023680344845534,4,50,50,150,87.5,200.0,287.5
87,power,lagged,RC,2,,1.8958297770247656,1.175907837225961,-0.22409216277403907,-1.4,1.2390527084155118,1.4,1.3373149625095824,0.8082887214850891,0.574,0.19566184631850506,3,50,50,150,83.33333333333333,150.0,233.33333333333334
87,power,lagged,RC,3,,2.24676114969884,1.581369110443051,-0.21863088955694918,-1.8,1.1626196084203062,1.8026311999999998,1.2866995510922707,1.096963264872621,0.572,0.19969719873836658,2,50,50,150,75.0,100.0,175.0
87,power,lagged,RC,4,,2.9128695604795785,1.9105904739079607,-0.2894095260920397,-2.2,1.7117386332494684,2.2083328,1.8524812712793892,1.3856378082601528,0.572,0.18365894817077275,1,50,50,100,50.0,50.0,100.0
88,power,lagged,RC,0,,0.6909840242198306,0.5372737939644232,-0.06272620603557674,-0.6,0.3611327488565976,0.6,0.3823203371735407,0.2309396347100255,0.584,0.17258775686775807,5,50,50,150,90.0,250.0,340.0
88,power,lagged,RC,1,,1.1679091146086296,0.8850049678588571,-0.1149950321411429,-1.0,0.5634253071129737,1.0,0.6224174885124623,0.5196141780975573,0.584,0.21492692243901235,4,50,50,150,87.5,200.0,287.5
88,power,lagged,RC,2,,1.746807735073732,1.1902414855707957,-0.20975851442920415,-1.4,1.0078549123387406,1.4,1.0694491907772117,0.8082887214850891,0.584,0.21277036537758803,3,50,50,150,83.33333333333333,150.0,233.33333333333334
88,power,lagged,RC,3,,2.358438762223654,1.5147689298393665,-0.28523107016063365,-1.8,1.5028911783270702,1.8026311999999998,1.5283785354537958,1.096963264872621,0.578,0.19808737612305893,2,50,50,150,75.0,100.0,175.0
88,power,lagged,RC,4,,2.800330774721635,1.8712690157888867,-0.3287309842111134,-2.2,1.5868656480447454,2.2083328,1.7101790499260279,1.3856378082601528,0.578,0.2154345280092877,1,50,50,100,50.0,50.0,100.0
89,power,lagged,RC,0,,0.6624909220813102,0.561425385707774,-0.03857461429222589,-0.6,0.2496748756507626,0.6,0.2704979101100561,0.2309396347100255,0.568,0.1397431455333217,5,50,50,150,90.0,250.0,340.0
89,power,lagged,RC,1,,1.3504136889032439,0.8636130167725642,-0.1363869832274358,-1.0,0.854159606490665,1.0,0.9393706386264161,0.5196141780975573,0.568,0.1623796976907338,4,50,50,150,87.5,200.0,287.5
89,power,lagged,RC,2,,1.7721657642468913,1.250494961926001,-0.1495050380739988,-1.4,0.9780302102340169,1.4,1.033661627170835,0.8082887214850891,0.568,0.16689541695736348,3,50,50,150,83.33333333333333,150.0,233.33333333333334
89,power,lagged,RC,3,,2.3111757808727846,1.6191037156020307,-0.18089628439796934,-1.8,1.224565981834437,1.8026311999999998,1.3174275240603306,1.096963264872621,0.566,0.15520976310845067,2,50,50,150,75.0,100.0,175.0
89,power,lagged,RC,4,,2.9246822682335964,1.9249703023277769,-0.2750296976722232,-2.2,1.7728283517556367,2.2083328,1.8154515045434645,1.3856378082601528,0.578,0.1652410723331945,1,50,50,100,50.0,50.0,100.0
90,power,lagged,RC,0,,0.7283641128006314,0.5653792968578909,-0.03462070314210917,-0.6,0.3709201896514812,0.6,0.4124750038042793,0.2309396347100255,0.532,0.10174681305107008,5,50,50,150,90.0,250.0,340.0
90,power,lagged,RC,1,,1.1985702650325103,0.9085643391406275,-0.09143566085937255,-1.0,0.576287684149219,1.0,0.6515087722343574,0.5196141780975573,0.552,0.17955854373596875,4,50,50,150,87.5,200.0,287.5
90,power,lagged,RC,2,,1.812708493915036,1.2351821321929441,-0.16481786780705568,-1.4,1.083493279151447,1.4,1.1526324323193928,0.8082887214850891,0.552,0.1814678520599332,3,50,50,150,83.33333333333333,150.0,233.33333333333334
90,power,lagged,RC,3,,2.3845377159028462,1.632860151916071,-0.16713984808392873,-1.8,1.4589806437132689,1.8026311999999998,1.482772438256461,1.096963264872621,0.55,0.15639831209333746,2,50,50,150,75.0,100.0,175.0
90,power,lagged,RC,4,,2.8242826463854005,1.9526460306536015,-0.2473539693463987,-2.2,1.4874445387959054,2.2083328,1.68701245692701,1.3856378082601528,0.534,0.19067970145766386,1,50,50,100,50.0,50.0,100.0
91,power,lagged,RC,0,,0.6991602643656067,0.5395582236450766,-0.060441776354923454,-0.6,0.36773320203428655,0.6,0.3949774663755136,0.2309396347100255,0.568,0.16382138789219167,5,50,50,150,90.0,250.0,340.0
91,power,lagged,RC,1,,1.207493487981774,0.9035634014432923,-0.0964365985567077,-1.0,0.6006483325970632,1.0,0.6516052810583245,0.5196141780975573,0.576,0.16559421580508552,4,50,50,150,87.5,200.0,287.5
91,power,lagged,RC,2,,1.9083171606957035,1.208311845443683,-0.19168815455631674,-1.4,1.1856243356109868,1.4,1.2971570935893537,0.8082887214850891,0.562,0.16299644263060623,3,50,50,150,83.33333333333333,150.0,233.33333333333334
91,power,lagged,RC,3,,4.263126306165023,1.4183272479728948,-0.3816727520271052,-1.8,1.5528260309396833,1.8026311999999998,3.8315630470940687,1.096963264872621,0.578,0.06749326703592794,2,50,50,150,75.0,100.0,175.0
91,power,lagged,RC,4,,2.9654602413580555,1.9117173615859109,-0.2882826384140893,-2.2,1.5837928328353164,2.2083328,1.858505620618692,1.3856378082601528,0.574,0.15370336888467978,1,50,50,100,50.0,50.0,100.0
92,power,lagged,RC,0,,0.7050012801589998,0.5461920006238107,-0.05380799937618929,-0.6,0.35954880727602573,0.6,0.3924290438844842,0.2309396347100255,0.56,0.14372691206458899,5,50,50,150,90.0,250.0,340.0
