rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
2,RV,0.9659507161486941,2,2,0.9149591700357815,0.6287425149700598,0,static,power,500,0.1
2,Oracle,,2,2,8.933990338589123,0.00998003992015968,1,static,power,500,0.1
2,DM,,2,2,-0.7183912067379064,0.9421157684630739,0,static,power,500,0.1
2,cDM,,2,2,-0.101785344725176,0.7604790419161677,0,static,power,500,0.1
2,SS,0.8095070112872228,2,2,9.882959558490347,0.001996007984031936,1,static,power,500,0.1
2,RV,1.0334035576720852,3,2,29.773131958960047,0.10379241516966067,0,static,power,500,0.1
2,Oracle,,3,2,8.886577121305644,0.22355289421157684,0,static,power,500,0.1
2,DM,,3,2,0.047501105564672824,0.4590818363273453,0,static,power,500,0.1
2,cDM,,3,2,-0.0534107190981969,0.5948103792415169,0,static,power,500,0.1
2,SS,0.9787688875658961,3,2,6.384512944309408,0.5528942115768463,0,static,power,500,0.1
2,RV,0.9460318855043403,1,3,15.442100650279595,0.05389221556886228,1,static,power,500,0.1
2,Oracle,,1,3,10.852428908729534,0.005988023952095809,1,static,power,500,0.1
2,DM,,1,3,-0.37038713410617635,0.7624750499001997,0,static,power,500,0.1
2,cDM,,1,3,-0.06653755601999833,0.6427145708582834,0,static,power,500,0.1
2,SS,1.1820735013264472,1,3,9.570209853179097,0.003992015968063872,1,static,power,500,0.1
2,RV,0.9592456855020824,2,3,8.229963834810764,0.5848303393213573,0,static,power,500,0.1
2,Oracle,,2,3,11.158916550307854,0.17964071856287425,0,static,power,500,0.1
2,DM,,2,3,-0.8129864012928949,0.9041916167664671,0,static,power,500,0.1
2,cDM,,2,3,-0.05677550264464614,0.5988023952095808,0,static,power,500,0.1
2,SS,1.0948969165874,2,3,7.952223469146739,0.20159680638722555,0,static,power,500,0.1
2,RV,0.9151661703990683,1,4,16.338815674040806,0.21157684630738524,0,static,power,500,0.1
2,Oracle,,1,4,15.876745353998071,0.031936127744510975,1,static,power,500,0.1
2,DM,,1,4,-0.4380983950451559,0.7325349301397206,0,static,power,500,0.1
2,cDM,,1,4,-0.09797471145941082,0.6686626746506986,0,static,power,500,0.1
2,SS,2.0903663498634577,1,4,-2.6913065307152166,0.2754491017964072,0,static,power,500,0.1
3,RV,0.9249267090878457,1,0,6.540921709429979,0.013972055888223553,1,static,power,500,0.1
3,Oracle,,1,0,11.319175209440811,0.007984031936127744,1,static,power,500,0.1
3,DM,,1,0,0.3185849682260093,0.18762475049900199,0,static,power,500,0.1
3,cDM,,1,0,0.15650987054092197,0.15568862275449102,0,static,power,500,0.1
