rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
2,DM,,5,0,0.4079852022197593,0.21157684630738524,0,lagged,power,500,0.1
2,cDM,,5,0,-0.11306856742626187,0.7784431137724551,0,lagged,power,500,0.1
2,SS,0.6831500796598315,5,0,0.7549673004246904,0.9461077844311377,0,lagged,power,500,0.1
2,RC,0.8160781484597391,1,1,9.418549135841896,0.09580838323353294,1,lagged,power,500,0.1
2,Oracle,,1,1,18.844979447881986,0.001996007984031936,1,lagged,power,500,0.1
2,DM,,1,1,-0.12684004902150398,0.6327345309381237,0,lagged,power,500,0.1
2,cDM,,1,1,-0.17626673244002053,0.8982035928143712,0,lagged,power,500,0.1
2,SS,0.6198307112401212,1,1,0.7465048756051302,0.09780439121756487,1,lagged,power,500,0.1
2,RC,0.8629757046265187,2,1,8.180889131215984,0.26746506986027946,0,lagged,power,500,0.1
2,Oracle,,2,1,49.40352131532367,0.001996007984031936,1,lagged,power,500,0.1
2,DM,,2,1,0.36955968889659885,0.1217564870259481,0,lagged,power,500,0.1
2,cDM,,2,1,0.16277443748812703,0.05189620758483034,1,lagged,power,500,0.1
2,SS,0.7759278155180883,2,1,0.5693816000170333,0.20359281437125748,0,lagged,power,500,0.1
2,RC,1.0068036672763319,3,1,-19.949213253533514,0.30538922155688625,0,lagged,power,500,0.1
2,Oracle,,3,1,13.693157174416234,0.01996007984031936,1,lagged,power,500,0.1
2,DM,,3,1,-0.22442661702153718,0.7325349301397206,0,lagged,power,500,0.1
2,cDM,,3,1,-0.06964172230064469,0.6966067864271457,0,lagged,power,500,0.1
2,SS,0.6825371201701936,3,1,1.2418407941729979,0.25149700598802394,0,lagged,power,500,0.1
2,RC,0.7122831344424763,4,1,0.06157739353900804,0.7604790419161677,0,lagged,power,500,0.1
2,Oracle,,4,1,-1.2069299766766624,0.29740518962075846,0,lagged,power,500,0.1
2,DM,,4,1,-0.11025313030796763,0.5848303393213573,0,lagged,power,500,0.1
2,cDM,,4,1,0.19369385771056008,0.10778443113772455,0,lagged,power,500,0.1
2,SS,0.6222854393806103,4,1,0.1733479916284928,0.908183632734531,0,lagged,power,500,0.1
2,RC,0.5549697584386672,1,2,3.4626229321125503,0.20159680638722555,0,lagged,power,500,0.1
2,Oracle,,1,2,7.769510178532404,0.015968063872255488,1,lagged,power,500,0.1
2,DM,,1,2,0.16872951203286649,0.32934131736526945,0,lagged,power,500,0.1
2,cDM,,1,2,0.1705536280675014,0.08582834331337326,1,lagged,power,500,0.1
2,SS,0.6045055259739991,1,2,-6.036531001941634,0.8662674650698603,0,lagged,power,500,0.1
2,RC,0.9409962311223997,2,2,-3.234269294250997,0.5449101796407185,0,lagged,power,500,0.1
2,Oracle,,2,2,16.092111472383504,0.005988023952095809,1,lagged,power,500,0.1
2,DM,,2,2,-0.07682752357042788,0.6127744510978044,0,lagged,power,500,0.1
2,cDM,,2,2,-0.020316226409583985,0.5688622754491018,0,lagged,power,500,0.1
2,SS,0.8237958615505192,2,2,-1.4421041069304206,0.3912175648702595,0,lagged,power,500,0.1
